wav,start,end,label,prob,pred
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.383,22.41,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.41,22.437,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.437,22.464,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.464,22.491,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.491,22.518,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.518,22.545,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.545,22.572,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.572,22.599,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.599,22.626,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.626,22.653,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.653,22.68,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.68,22.707,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.707,22.734,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.734,22.761,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.761,22.788,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.788,22.815,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.815,22.842,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.842,22.869,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.869,22.896,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.896,22.923,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.923,22.95,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.95,22.977,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,22.977,23.004,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.004,23.031,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.031,23.058,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.058,23.085,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.085,23.112,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.112,23.139,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.139,23.166,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.166,23.193,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.193,23.22,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.22,23.247,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.247,23.274,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.274,23.301,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.301,23.328,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.328,23.355,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.355,23.382,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.382,23.409,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.409,23.436,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.436,23.463,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.463,23.49,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.49,23.517,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.517,23.544,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.544,23.571,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.571,23.598,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.598,23.625,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.625,23.652,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.652,23.679,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.679,23.706,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.706,23.733,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.733,23.76,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.76,23.787,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.787,23.814,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.814,23.841,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.841,23.868,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.868,23.895,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.895,23.922,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.922,23.949,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.949,23.976,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,23.976,24.003,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.003,24.03,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.03,24.057,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.057,24.084,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.084,24.111,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.111,24.138,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.138,24.165,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.165,24.192,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.192,24.219,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.219,24.246,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.246,24.273,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.273,24.3,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.3,24.327,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.327,24.354,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.354,24.381,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.381,24.408,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.408,24.435,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.435,24.462,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.462,24.489,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.489,24.516,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.516,24.543,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.543,24.57,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.57,24.597,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.597,24.624,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.624,24.651,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.651,24.678,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.678,24.705,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.705,24.732,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.732,24.759,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.759,24.786,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.786,24.813,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.813,24.84,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.84,24.867,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.867,24.894,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.894,24.921,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.921,24.948,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.948,24.975,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,24.975,25.002,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.002,25.029,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.029,25.056,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.056,25.083,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.083,25.11,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.11,25.137,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.137,25.164,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.164,25.191,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.191,25.218,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.218,25.245,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.245,25.272,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.272,25.299,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.299,25.326,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.326,25.353,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.353,25.38,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.38,25.407,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.407,25.434,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.434,25.461,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.461,25.488,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.488,25.515,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.515,25.542,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.542,25.569,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.569,25.596,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.596,25.623,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.623,25.65,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.65,25.677,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.677,25.704,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.704,25.731,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.731,25.758,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.758,25.785,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.785,25.812,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.812,25.839,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.839,25.866,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.866,25.893,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.893,25.92,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.92,25.947,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.947,25.974,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,25.974,26.001,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.001,26.028,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.028,26.055,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.055,26.082,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.082,26.109,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.109,26.136,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.136,26.163,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.163,26.19,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.19,26.217,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.217,26.244,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.244,26.271,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.271,26.298,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.298,26.325,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.325,26.352,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.352,26.379,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.379,26.406,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.406,26.433,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.433,26.46,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.46,26.487,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.487,26.514,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.514,26.541,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.541,26.568,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.568,26.595,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.595,26.622,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.622,26.649,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.649,26.676,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.676,26.703,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.703,26.73,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.73,26.757,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.757,26.784,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.784,26.811,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.811,26.838,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.838,26.865,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.865,26.892,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.892,26.919,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.919,26.946,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.946,26.973,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,26.973,27.0,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.0,27.027,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.027,27.054,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.054,27.081,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.081,27.108,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.108,27.135,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.135,27.162,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.162,27.189,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.189,27.216,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.216,27.243,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.243,27.27,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.27,27.297,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.297,27.324,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.324,27.351,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.351,27.378,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.378,27.405,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.405,27.432,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.432,27.459,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.459,27.486,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.486,27.513,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.513,27.54,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.54,27.567,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.567,27.594,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.594,27.621,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.621,27.648,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.648,27.675,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.675,27.702,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.702,27.729,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.729,27.756,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.756,27.783,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.783,27.81,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.81,27.837,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.837,27.864,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.864,27.891,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.891,27.918,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.918,27.945,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.945,27.972,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.972,27.999,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,27.999,28.026,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.026,28.053,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.053,28.08,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.08,28.107,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.107,28.134,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.134,28.161,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.161,28.188,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.188,28.215,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.215,28.242,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.242,28.269,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.269,28.296,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.296,28.323,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.323,28.35,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.35,28.377,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.377,28.404,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.404,28.431,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.431,28.458,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.458,28.485,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.485,28.512,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.512,28.539,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.539,28.566,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.566,28.593,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.593,28.62,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.62,28.647,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.647,28.674,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.674,28.701,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.701,28.728,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.728,28.755,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.755,28.782,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.782,28.809,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.809,28.836,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.836,28.863,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.863,28.89,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.89,28.917,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.917,28.944,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.944,28.971,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.971,28.998,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,28.998,29.025,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.025,29.052,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.052,29.079,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.079,29.106,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.106,29.133,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.133,29.16,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.16,29.187,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.187,29.214,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.214,29.241,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.241,29.268,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.268,29.295,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.295,29.322,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.322,29.349,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.349,29.376,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.376,29.403,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.403,29.43,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.43,29.457,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.457,29.484,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.484,29.511,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.511,29.538,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.538,29.565,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.565,29.592,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.592,29.619,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.619,29.646,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.646,29.673,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.673,29.7,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.7,29.727,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.727,29.754,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.754,29.781,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.781,29.808,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.808,29.835,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.835,29.862,0,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.862,29.889,1,,0
/Volumes/akshar_data/22nd_jan_2026/part-1_deepak/part-1.wav,29.889,29.916,1,,0
